Action: Buy Fuel create...
Action: Buy Item create...
Action: Select Spaceship create...
Action: Sell Item created...
Action: Planning Travel created...
Action: Select Planet created...


Player Nuri Can is created...
---[PlayerImpl{m_name='Nuri Can', m_currentMoney=1000000.0
m_spaceShip=null
m_currentPlanet=null}]

Player John is created...
---[PlayerImpl{m_name='John', m_currentMoney=1000000.0
m_spaceShip=null
m_currentPlanet=null}]

Player Anastasia is created...
---[PlayerImpl{m_name='Anastasia', m_currentMoney=1000000.0
m_spaceShip=null
m_currentPlanet=null}]


Blackhole PKS B1424-418 is created....

Galaxy Cartwheel is created...

-----Planets are creating...

Commodity{m_name='Lithium', m_unitVolume=10, m_decayRatio=0.59, m_currentSupplyAmount=226, m_unitBuyPrice=430.98, m_unitSellPrice=330.98} is created...
Spaceship: Zero-G [28598/29303], fuelUsage: 16, unitPrice: $4.60
[Nuri Can] bought fuel. [29301/29303] Total = $703, Rest Of Amount: $591383.56
--------------------BUY FUEL--------------------------------


--------------------BUY FUEL--------------------------------
John on fuel station with $589433.53
Spaceship: Yosemite [20433/21106], fuelUsage: 14, unitPrice: $3.52
[John] bought fuel. [21105/21106] Total = $672, Rest Of Amount: $588761.53
--------------------BUY FUEL--------------------------------


--------------------BUY FUEL--------------------------------
Anastasia on fuel station with $583761.32
Spaceship: Xenith [12108/13046], fuelUsage: 18, unitPrice: $2.16
[Anastasia] bought fuel. [13045/13046] Total = $937, Rest Of Amount: $582824.32
--------------------BUY FUEL--------------------------------


--------------------SHOPPING--------------------------------
Nuri Can on shopping on Nessus planet with $591383.56
[Nuri Can] bought something: Rest Of Amount: $459244.22
Shopping List:
--------------------SHOPPING--------------------------------


--------------------SHOPPING--------------------------------
John on shopping on Gonggong planet with $588761.53
[John] bought something: Rest Of Amount: $456622.19
Shopping List:
--------------------SHOPPING--------------------------------


--------------------SHOPPING--------------------------------
Anastasia on shopping on Varda planet with $582824.32
[Anastasia] bought something: Rest Of Amount: $450684.98
Shopping List:
--------------------SHOPPING--------------------------------


--------------------SELL ITEM--------------------------------
Nuri Can on market for sell something with $459244.22
[Nuri Can] sold something Rest of Amount: $475961.22
Sold Items:

Cargo{m_commodity=Commodity{m_name='Antimony', m_unitVolume=9, m_decayRatio=0.56, m_currentSupplyAmount=105, m_unitBuyPrice=204.16, m_unitSellPrice=104.16}, quantityOfCommodity=105}

Cargo{m_commodity=Commodity{m_name='Magnesium', m_unitVolume=14, m_decayRatio=0.3, m_currentSupplyAmount=229, m_unitBuyPrice=173.0, m_unitSellPrice=73.0}, quantityOfCommodity=229}

--------------------SELL ITEM--------------------------------


--------------------SELL ITEM--------------------------------
John on market for sell something with $456622.19

--------------------SELL ITEM--------------------------------
Anastasia on market for sell something with $450684.98
[Anastasia] sold something Rest of Amount: $450684.98
Sold Items:

Cargo{m_commodity=Commodity{m_name='Antimony', m_unitVolume=9, m_decayRatio=0.56, m_currentSupplyAmount=105, m_unitBuyPrice=204.16, m_unitSellPrice=104.16}, quantityOfCommodity=105}

Cargo{m_commodity=Commodity{m_name='Magnesium', m_unitVolume=14, m_decayRatio=0.3, m_currentSupplyAmount=229, m_unitBuyPrice=173.0, m_unitSellPrice=73.0}, quantityOfCommodity=229}

--------------------SELL ITEM--------------------------------


--------------------BUY FUEL--------------------------------
Nuri Can on fuel station with $475961.22
Spaceship: Zero-G [28677/29303], fuelUsage: 16, unitPrice: $2.01
[Nuri Can] bought fuel. [29302/29303] Total = $625, Rest Of Amount: $475336.22
--------------------BUY FUEL--------------------------------


--------------------BUY FUEL--------------------------------
John on fuel station with $456622.19
Spaceship: Yosemite [19817/21106], fuelUsage: 14, unitPrice: $4.45
[John] bought fuel. [21103/21106] Total = $1286, Rest Of Amount: $455336.19
--------------------BUY FUEL--------------------------------


--------------------BUY FUEL--------------------------------
Anastasia on fuel station with $450684.98
Spaceship: Xenith [11497/13046], fuelUsage: 18, unitPrice: $3.52
[Anastasia] bought fuel. [13045/13046] Total = $1548, Rest Of Amount: $449136.98
--------------------BUY FUEL--------------------------------


--------------------SHOPPING--------------------------------
Nuri Can on shopping on Huya planet with $475336.22
[Nuri Can] bought something: Rest Of Amount: $343196.88
Shopping List:
--------------------SHOPPING--------------------------------


--------------------SHOPPING--------------------------------
John on shopping on Varda planet with $455336.19
[John] bought something: Rest Of Amount: $323196.85
Shopping List:
--------------------SHOPPING--------------------------------


--------------------SHOPPING--------------------------------
Anastasia on shopping on Huya planet with $449136.98
[Anastasia] bought something: Rest Of Amount: $316997.64
Shopping List:
--------------------SHOPPING--------------------------------


--------------------SELL ITEM--------------------------------
Nuri Can on market for sell something with $343196.88
[Nuri Can] sold something Rest of Amount: $343196.88
Sold Items:

Cargo{m_commodity=Commodity{m_name='Antimony', m_unitVolume=9, m_decayRatio=0.56, m_currentSupplyAmount=105, m_unitBuyPrice=204.16, m_unitSellPrice=104.16}, quantityOfCommodity=105}

Cargo{m_commodity=Commodity{m_name='Magnesium', m_unitVolume=14, m_decayRatio=0.3, m_currentSupplyAmount=229, m_unitBuyPrice=173.0, m_unitSellPrice=73.0}, quantityOfCommodity=229}

--------------------SELL ITEM--------------------------------


--------------------SELL ITEM--------------------------------
John on market for sell something with $323196.85

--------------------SELL ITEM--------------------------------
Anastasia on market for sell something with $316997.64
[Anastasia] sold something Rest of Amount: $316997.64
Sold Items:

Cargo{m_commodity=Commodity{m_name='Antimony', m_unitVolume=9, m_decayRatio=0.56, m_currentSupplyAmount=105, m_unitBuyPrice=204.16, m_unitSellPrice=104.16}, quantityOfCommodity=105}

Cargo{m_commodity=Commodity{m_name='Magnesium', m_unitVolume=14, m_decayRatio=0.3, m_currentSupplyAmount=229, m_unitBuyPrice=173.0, m_unitSellPrice=73.0}, quantityOfCommodity=229}

--------------------SELL ITEM--------------------------------


--------------------BUY FUEL--------------------------------
Nuri Can on fuel station with $343196.88
Spaceship: Zero-G [28902/29303], fuelUsage: 16, unitPrice: $2.65
[Nuri Can] bought fuel. [29302/29303] Total = $400, Rest Of Amount: $342796.88
--------------------BUY FUEL--------------------------------


--------------------BUY FUEL--------------------------------
John on fuel station with $323196.85
Spaceship: Yosemite [19913/21106], fuelUsage: 14, unitPrice: $3.52
[John] bought fuel. [21102/21106] Total = $1189, Rest Of Amount: $322007.85
--------------------BUY FUEL--------------------------------


--------------------BUY FUEL--------------------------------
Anastasia on fuel station with $316997.64
Spaceship: Xenith [12577/13046], fuelUsage: 18, unitPrice: $2.65
[Anastasia] bought fuel. [13043/13046] Total = $466, Rest Of Amount: $316531.64
--------------------BUY FUEL--------------------------------

